,local_coherence_prediction
12555,0.32587978
12555,0.32719293
12555,0.466123
12555,0.3471535
12555,0.14732975
12555,0.33743346
12555,0.35797927
12555,0.42322654
12555,0.29015067
12556,0.41826746
12556,0.40373155
12556,0.40026087
12556,0.43325925
12556,0.36721584
12556,0.22968002
12556,0.34065872
12556,0.4339718
12556,0.42973572
12557,0.3270209
12557,0.2582541
12557,0.33988455
12557,0.4886342
12557,0.28038967
12557,0.37755352
12557,0.3885373
12557,0.45307547
12557,0.49128714
12557,0.5018461
12557,0.55476344
12557,0.5682892
12557,0.48825514
12557,0.5183897
12557,0.28825906
12557,0.34166515
12559,0.51585376
12559,0.48549557
12559,0.41066355
12559,0.56441724
12560,0.49400315
12560,0.51663023
12560,0.71476567
12560,0.70878416
12560,0.44208282
12560,0.19875202
12561,0.59144896
12561,0.5880736
12561,0.56312656
12561,0.5866251
12561,0.6092364
12561,0.53081524
12561,0.49718612
12561,0.56108516
12561,0.22259063
12561,0.55675125
12561,0.43644083
12561,0.44074565
12561,0.6080867
12561,0.5495252
12561,0.31169897
12561,0.5584185
12561,0.507847
12561,0.5922623
12561,0.44313675
12561,0.26233843
12561,0.3585116
12561,0.23444684
12561,0.21620743
12561,0.29309705
12561,0.21238841
12561,0.3207937
12561,0.3575046
12562,0.54054636
12562,0.37639794
12562,0.36481476
12562,0.48875844
12562,0.39423233
12564,0.40639296
12564,0.30071005
12564,0.28795847
12564,0.20820478
12564,0.42966977
12564,0.30838236
12564,0.3686452
12564,0.3433883
12564,0.3145342
12564,0.442276
12564,0.3424878
12564,0.43730533
12564,0.26536664
12564,0.5274841
12564,0.45368356
12564,0.56908464
12564,0.29823136
12564,0.20210023
12565,0.36558035
12565,0.55309033
12565,0.6915027
12565,0.6417963
12565,0.341884
12565,0.60314214
12566,0.36112994
12566,0.5112337
12566,0.47784978
12566,0.52083385
12567,0.44993746
12567,0.44357884
12567,0.3481619
12567,0.3634584
12567,0.26438335
12567,0.22608241
12567,0.23667961
12567,0.29414546
12567,0.33632487
12567,0.31585875
12567,0.24890287
12567,0.47009873
12567,0.4490153
12567,0.2769394
12567,0.22971666
12567,0.28487125
12567,0.36043876
12567,0.32774538
12567,0.282815
12567,0.30409944
12567,0.29573497
12567,0.23299256
12567,0.26987958
12567,0.29957426
12567,0.26900497
12568,0.59776324
12568,0.5505226
12568,0.4791446
12568,0.3699645
12568,0.22043745
12568,0.2704136
12568,0.36142594
12568,0.4639342
12568,0.45397043
12568,0.44381276
12568,0.32859123
12568,0.29719275
12568,0.16285841
12568,0.5356529
12568,0.37025806
12568,0.4459375
12568,0.43619776
12568,0.17786847
12568,0.48599005
12568,0.4225873
12568,0.40384537
12568,0.48187858
12568,0.3549277
12569,0.39242828
12569,0.6046502
12569,0.48760727
12569,0.27665165
12569,0.76201874
12569,0.466938
12570,0.2656355
12570,0.5328609
12570,0.45910135
12571,0.43190628
12571,0.4112589
12571,0.6384378
12571,0.6156241
12571,0.5090229
12571,0.5655756
12571,0.5742113
12571,0.5781666
12571,0.43986052
12571,0.24231043
12571,0.30714732
12571,0.28422105
12571,0.47356173
12571,0.30219135
12571,0.40736386
12571,0.47591862
12571,0.4159788
12571,0.4020181
12571,0.40657413
12571,0.48563644
12571,0.52118224
12571,0.24584785
12571,0.5661563
12571,0.33391201
12571,0.5574959
12571,0.3830257
12571,0.19767302
12571,0.35374647
12571,0.4379627
12571,0.5659101
12571,0.5038393
12571,0.5117033
12571,0.35243183
12571,0.5022885
12571,0.32756305
12571,0.23205762
12571,0.5039828
12571,0.57734656
12571,0.46187267
12571,0.5287248
12571,0.47121876
12571,0.47754583
12571,0.5244255
12571,0.40747115
12572,0.47244683
12572,0.47856337
12572,0.42279372
12572,0.27810016
12572,0.15301493
12572,0.36619112
12572,0.4004131
12572,0.4706364
12572,0.34901333
12572,0.25236234
12572,0.3930684
12572,0.2469408
12572,0.34242296
12572,0.31273177
12572,0.4348648
12572,0.19998428
12572,0.27415392
12572,0.45682347
12572,0.3093226
12572,0.25231498
12572,0.3748318
12572,0.21573746
12572,0.22312516
12572,0.18137644
12572,0.2166113
12573,0.23382723
12573,0.19943155
12573,0.23521537
12573,0.24795678
12574,0.22708891
12574,0.46847752
12574,0.43774924
12574,0.3054803
12575,0.3727766
12575,0.42380697
12575,0.35662928
12575,0.35217685
12575,0.27959448
12575,0.44013524
12575,0.29039675
12576,0.25957903
12576,0.46004608
12576,0.33235204
12576,0.14894964
12577,0.35950547
12577,0.27088842
12578,0.15838277
12578,0.3085574
12578,0.43556345
12578,0.6060013
12578,0.5368213
12578,0.37899217
12578,0.29567206
12578,0.5777405
12578,0.38964137
12579,0.1936865
12579,0.5563363
12579,0.5753889
12579,0.65193975
12579,0.65348846
12579,0.5092731
12579,0.5167897
12579,0.1681774
12580,0.488299
12580,0.38954487
12580,0.48703533
12580,0.30302417
12580,0.5538235
12580,0.5855104
12580,0.60255367
12581,0.4341358
12581,0.52207965
12581,0.45225072
12581,0.4681792
12581,0.44471735
12581,0.30008796
12581,0.3437252
12581,0.5476953
12581,0.41739118
12582,0.7063981
12582,0.62738836
12582,0.6951476
12582,0.6862278
12582,0.7709451
12582,0.6628037
12582,0.5705664
12582,0.6914163
12582,0.65572935
12582,0.24397145
12583,0.3495003
12583,0.25569665
12583,0.14884576
12583,0.1309786
12583,0.2991503
12583,0.5625326
12583,0.63818485
12583,0.4900876
12583,0.38500988
12583,0.6765621
12583,0.46542645
12583,0.16667503
12583,0.5884532
12583,0.43254757
12583,0.4648541
12583,0.35988703
12583,0.46143988
12583,0.50962245
12583,0.46796396
12583,0.3920541
12583,0.4029106
12583,0.36885163
12583,0.42509523
12583,0.3109824
12583,0.43898103
12583,0.48862252
12583,0.43994752
12583,0.4513551
12583,0.5171768
12583,0.42977333
12583,0.20361882
12584,0.5471209
12584,0.5644258
12584,0.563019
12584,0.63390243
12586,0.549511
12586,0.50408673
12586,0.3164321
12586,0.6148182
12586,0.6794383
12586,0.6230196
12586,0.4208092
12586,0.5265409
12586,0.51544666
12586,0.5475459
12586,0.6696806
12586,0.50936854
12586,0.41943637
12586,0.5080963
12586,0.6572812
12586,0.6653267
12586,0.55800295
12586,0.5224232
12586,0.6360293
12586,0.68837076
12586,0.63606083
12586,0.6531903
12586,0.6439595
12586,0.6118675
12586,0.6543854
12586,0.66582125
12586,0.71697855
12586,0.5221675
12586,0.3673047
12586,0.36566705
12586,0.33197245
12586,0.51951593
12586,0.7159975
12586,0.62087256
12586,0.46974733
12586,0.40963078
12586,0.20843306
12586,0.27744687
12586,0.34436327
12586,0.48745725
12586,0.34715322
12586,0.6082754
12586,0.5538068
12586,0.6510607
12586,0.63006914
12586,0.5397056
12586,0.5314315
12586,0.32466462
12587,0.5567703
12587,0.5102646
12587,0.59858376
12587,0.6640883
12587,0.5489283
12588,0.49568498
12588,0.39138117
12588,0.21522655
12588,0.36371595
12588,0.25115773
12588,0.4112224
12588,0.3882657
12588,0.22622828
12588,0.34690264
12588,0.3655224
12588,0.24360482
12588,0.40557754
12588,0.50184095
12588,0.65973467
12588,0.51665103
12588,0.40901467
12588,0.55011153
12588,0.40603954
12588,0.41904274
12588,0.42786387
12588,0.25408792
12588,0.40768594
12588,0.2841559
12588,0.17880924
12588,0.24687688
12588,0.25672075
12588,0.18507844
12588,0.35410714
12588,0.17874019
12588,0.36689278
12588,0.29960704
12588,0.34547675
12588,0.32398313
12588,0.4416724
12588,0.40068364
12588,0.27528974
12588,0.29613173
12588,0.31931496
12588,0.36653802
12588,0.18719488
12589,0.23876487
12589,0.2165521
12589,0.1906726
12589,0.21492442
12589,0.22979355
12589,0.23557433
12589,0.26263726
12589,0.36098704
12589,0.22912052
12589,0.2218281
12589,0.24658075
12589,0.3524431
12589,0.3988114
12589,0.2819146
12589,0.46648496
12590,0.42683348
12590,0.46964452
12590,0.380285
12590,0.27459356
12590,0.6051451
12590,0.62400824
12590,0.37945467
12590,0.46463832
12590,0.39978242
12590,0.36183107
12590,0.51113534
12590,0.40180537
12590,0.5641287
12590,0.52078605
12590,0.3380943
12590,0.41203502
12590,0.48923156
12590,0.548777
12590,0.6009716
12590,0.3797856
12590,0.2969071
12590,0.57106096
12590,0.57566303
12590,0.3796246
12590,0.53758985
12590,0.64140683
12590,0.31254193
12591,0.37053132
12591,0.34393364
12592,0.37612277
12592,0.6767437
12592,0.65664876
12592,0.54995453
12592,0.5332354
12594,0.435776
12594,0.6778031
12594,0.50673914
12596,0.60690975
12596,0.56707025
12596,0.3891564
12596,0.4942128
12598,0.6977823
12598,0.67391217
12598,0.64215624
12598,0.65446
12598,0.62024516
12598,0.6530414
12599,0.33798954
12599,0.40375572
12600,0.5032657
12600,0.4106811
12600,0.6259294
12600,0.41341117
12600,0.5164012
12601,0.3854811
12601,0.53587186
12601,0.4833506
12601,0.5227643
12601,0.47872388
12601,0.32606077
12601,0.40678418
12601,0.4010899
12601,0.37883118
12601,0.30922246
12602,0.5830997
12602,0.4325945
12602,0.4410753
12602,0.3982276
12602,0.061103106
12603,0.45823383
12603,0.3874141
12603,0.5195157
12603,0.2882865
12603,0.35018468
12603,0.43207598
12603,0.3095626
12603,0.30798423
12603,0.34800324
12603,0.41979575
12603,0.3677296
12603,0.18072957
12603,0.197279
12603,0.35190126
12603,0.11892794
12603,0.1227814
12603,0.38288936
12603,0.2691851
12603,0.34676662
12603,0.44032246
12603,0.29445845
12603,0.17373763
12603,0.35839272
12603,0.20542704
12603,0.15281038
12604,0.3910935
12604,0.2125023
12605,0.40510738
12605,0.3112334
12605,0.27977827
12605,0.20405905
12605,0.26125947
12605,0.27169046
12605,0.29433483
12605,0.26528823
12605,0.30700672
12605,0.22430381
12605,0.17002296
12605,0.26790783
12605,0.14215048
12606,0.33225602
12606,0.37948737
12606,0.3305101
12607,0.30954108
12607,0.6144274
12607,0.59748244
12607,0.57363254
12608,0.45836228
12608,0.4273261
12608,0.4118613
12608,0.50108856
12608,0.51517177
12608,0.53683656
12608,0.34667295
12608,0.3202329
12608,0.42265522
12608,0.36868438
12608,0.4803716
12608,0.3333298
12608,0.4802672
12608,0.43913418
12608,0.39115638
12608,0.4726916
12608,0.41744632
12608,0.4462805
12608,0.2846493
12608,0.42715493
12608,0.36862996
12608,0.4584504
12608,0.3701047
12608,0.51819324
12608,0.23476805
12609,0.69897306
12609,0.6969793
12609,0.66488594
12609,0.68686616
12609,0.28563723
12610,0.38129702
12610,0.43387493
12610,0.28424764
12610,0.40490007
12611,0.15702984
12611,0.48470786
12611,0.21851511
12611,0.31540215
12611,0.38884646
12611,0.22003868
12611,0.19112925
12612,0.2672276
12612,0.48089382
12612,0.44357884
12612,0.3759539
12612,0.24769731
12612,0.23738068
12612,0.37307245
12612,0.30801278
12612,0.5142342
12612,0.41623187
12612,0.44114673
12612,0.44521162
12612,0.17988774
12612,0.18455529
12612,0.28900814
12612,0.2959848
12612,0.2340653
12612,0.3620516
12612,0.3180033
12612,0.36454865
12612,0.3732701
12612,0.318259
12612,0.37178472
12612,0.20948529
12612,0.34891507
12612,0.28154424
12612,0.23198907
12612,0.22653374
12612,0.28910968
12612,0.39436454
12612,0.25924787
12612,0.30975914
12612,0.3878576
12612,0.3580433
12612,0.2735056
12612,0.23346697
12612,0.4501923
12612,0.28075248
12612,0.35160273
12612,0.37082312
12612,0.42420766
12612,0.28775945
12612,0.16516757
12612,0.21394402
12613,0.4839948
12613,0.68514794
12613,0.5795163
12613,0.68397105
12613,0.595221
12614,0.53993833
12614,0.64130867
12614,0.35472974
12615,0.3303476
12615,0.4545222
12615,0.38948885
12615,0.45590895
12615,0.44421276
12615,0.382328
12615,0.31095752
12615,0.44551432
12615,0.5134155
12615,0.6457246
12616,0.6353451
12616,0.6168309
12616,0.65330464
12616,0.6618256
12616,0.62378645
12618,0.5496461
12618,0.40622887
12618,0.42019323
12618,0.40916175
12618,0.38795462
12618,0.39898172
12618,0.55955774
12618,0.24730052
12618,0.2640465
12618,0.36484766
12618,0.37373307
12618,0.45146272
12618,0.5383726
12618,0.42706326
12618,0.53946203
12618,0.16340111
12618,0.22815193
12618,0.43707058
12618,0.52927244
12619,0.35603794
12619,0.43859553
12619,0.5624688
12619,0.32040486
12619,0.44614112
12619,0.44869664
12619,0.42305753
12619,0.50509125
12619,0.49506646
12620,0.54529226
12620,0.48489854
12620,0.25484276
12620,0.47234344
12620,0.43493333
12620,0.3631498
12620,0.35730428
12620,0.16196577
12620,0.231689
12620,0.33341452
12620,0.39894748
12620,0.34532702
12620,0.225104
12620,0.5650773
12620,0.5022531
12620,0.18776226
12621,0.19277957
12621,0.49152935
12621,0.53426826
12621,0.3451157
12621,0.4833989
12621,0.49432987
12621,0.43556023
12621,0.5672794
12621,0.5027622
12621,0.22830096
12621,0.23061973
12621,0.17613065
12621,0.38320005
12621,0.47740293
12621,0.1726197
12621,0.55062
12621,0.51657283
12621,0.5353561
12621,0.33351666
12621,0.1827724
12621,0.2451585
12621,0.31003305
12621,0.24833208
12622,0.5683017
12622,0.45191884
12622,0.24241073
12622,0.23437554
12622,0.49251634
12622,0.46140465
12622,0.43521598
12622,0.29924086
12622,0.35528228
12622,0.37484655
12622,0.58114076
12622,0.5797106
12622,0.40866104
12622,0.5251175
12622,0.38564557
12622,0.35639992
12623,0.252931
12623,0.463982
12623,0.367036
12624,0.40807983
12624,0.26321676
12624,0.3555396
12624,0.34747344
12624,0.24577473
12624,0.16641492
12624,0.36290678
12624,0.3917981
12624,0.31888717
12624,0.15609355
12624,0.4036007
12624,0.42715132
12624,0.4493955
12624,0.46121246
12624,0.4794505
12624,0.46428892
12624,0.33615005
12624,0.31380457
12624,0.28447446
12624,0.46194527
12624,0.21712402
12624,0.27632466
12624,0.4552942
12624,0.22605583
12624,0.45174882
12624,0.29664743
12624,0.49847153
12624,0.3765225
12624,0.3955324
12624,0.28636664
12625,0.40554494
12625,0.54776335
12626,0.45813462
12626,0.39356583
12626,0.37456197
12626,0.25890213
12626,0.35317105
12626,0.47691616
12626,0.59950024
12626,0.27889606
12626,0.28016788
12626,0.46669784
12626,0.5984041
12626,0.5639693
12626,0.6503771
12626,0.63996893
12626,0.49108857
12626,0.25778827
12627,0.73024505
12627,0.67748386
12627,0.74985343
12627,0.67641383
12627,0.72617126
12627,0.646057
12628,0.6003791
12628,0.3537174
12628,0.3920371
12628,0.31731188
12631,0.3558221
12631,0.55700856
12631,0.28433254
12631,0.46620274
12631,0.34766003
12631,0.35409218
12631,0.5241499
12631,0.39600924
12631,0.6692767
12631,0.47769234
12631,0.28860945
12632,0.53623235
12632,0.56307006
12632,0.46301296
12632,0.2556068
12632,0.4506683
12632,0.47736394
12632,0.68949246
12632,0.3991563
12632,0.5692636
12632,0.62052685
12633,0.57523894
12633,0.5903716
12633,0.50454026
12633,0.46234548
12634,0.48034447
12634,0.4500786
12634,0.31485748
12634,0.39655542
12634,0.5361896
12634,0.5781755
12634,0.5203631
12634,0.50879985
12634,0.34273985
12634,0.3541433
12634,0.53015494
12634,0.33868805
12634,0.46728528
12634,0.43908748
12634,0.4503541
12634,0.43868002
12634,0.41365832
12634,0.50642073
12634,0.40204763
12634,0.4493657
12634,0.4751642
12635,0.4623678
12635,0.45916843
12635,0.3858964
12636,0.29994917
12636,0.38096443
12636,0.3117623
12636,0.37418243
12636,0.24364467
12636,0.31148398
12636,0.25418538
12636,0.38963184
12636,0.32152972
12636,0.26118323
12636,0.4251834
12636,0.18919714
12636,0.33172154
12636,0.1933028
12636,0.2506406
12636,0.31261143
12636,0.27224666
12636,0.3283461
12636,0.33198214
12636,0.3389186
12636,0.31854206
12636,0.28637344
12636,0.29159126
12636,0.25762635
12636,0.36261448
12637,0.40780693
12637,0.25372174
12637,0.3770739
12637,0.48735887
12637,0.326324
12637,0.2559222
12637,0.628117
12637,0.5216635
12637,0.21015337
12637,0.5034035
12637,0.4385283
12637,0.41432828
12637,0.28787997
12637,0.41692138
12637,0.21479563
12637,0.15518844
12637,0.23126924
12637,0.44134012
12637,0.35487556
12637,0.38343948
12637,0.40564254
12637,0.32260633
12637,0.3915414
12637,0.37192234
12637,0.31026635
12637,0.21355727
12637,0.36571914
12637,0.35471785
12637,0.39438543
12637,0.2773478
12637,0.4267109
12637,0.2669227
12637,0.18865946
12637,0.35581043
12637,0.5511426
12637,0.5850989
12637,0.50232273
12637,0.4883498
12637,0.4094718
12637,0.44419584
12637,0.30589283
12637,0.23090635
12637,0.5674234
12637,0.3141957
12637,0.26614282
12638,0.35309008
12638,0.19315249
12638,0.44470033
12638,0.6674934
12638,0.5392309
12638,0.57374567
12639,0.38700968
12639,0.22841538
12639,0.19268626
12639,0.21035966
12639,0.2826557
12639,0.26149893
12639,0.22254945
12639,0.25156048
12639,0.2551712
12639,0.2964663
12639,0.38909775
12639,0.17346245
12639,0.42137378
12639,0.30363628
12639,0.22686128
12639,0.22573975
12639,0.27145386
12639,0.3596725
12639,0.17461918
12639,0.20885147
12639,0.23359558
12640,0.48922238
12640,0.6644126
12640,0.47849998
12640,0.5756571
12640,0.40299806
12640,0.34133443
12640,0.596422
12640,0.20552601
12641,0.27526125
12641,0.4750091
12642,0.24041896
12642,0.22220089
12642,0.18066685
12642,0.2775453
12643,0.45565677
12643,0.41268283
12643,0.50565153
12643,0.4294461
12643,0.41242957
12643,0.23136166
12643,0.52178085
12643,0.30547452
12643,0.4799604
12643,0.518923
12643,0.4586374
12643,0.5854257
12643,0.2086987
12643,0.3151333
12643,0.6032893
12643,0.21226029
12643,0.36019775
12643,0.49037695
12643,0.26707658
12643,0.36036763
12643,0.34513026
12643,0.47712052
12643,0.5673373
12643,0.5452802
12643,0.46655965
12643,0.39624304
12643,0.36016124
12643,0.307942
12644,0.4284792
12644,0.4441867
12644,0.42969966
12644,0.54238075
12644,0.43416598
12644,0.48328775
12644,0.31921688
12644,0.45248625
12644,0.30973682
12645,0.33390152
12645,0.6390514
12646,0.43333742
12646,0.32801804
12646,0.62678564
12646,0.40412334
12646,0.4351296
12646,0.5273406
12646,0.29472765
12646,0.55149645
12646,0.49994743
12646,0.43599743
12646,0.51153696
12646,0.58697176
12646,0.50294644
12646,0.43076795
12646,0.5167937
12646,0.48652682
12646,0.6344415
12646,0.6216205
12646,0.55879873
12646,0.53634775
12646,0.60922253
12646,0.44618803
12646,0.32627338
12646,0.48234507
12646,0.50985694
12646,0.39507043
12646,0.48937067
12646,0.62980974
12646,0.60307455
12646,0.48357418
12646,0.423814
12646,0.5323829
12646,0.35860595
12646,0.3868272
12647,0.3499754
12647,0.26148453
12647,0.38642037
12647,0.5052791
12647,0.39894313
12647,0.26140732
12647,0.11655426
12647,0.69117534
12647,0.60486054
12647,0.5915478
12647,0.74235237
12647,0.36105815
12647,0.35758188
12647,0.4525046
12648,0.45200402
12648,0.4771133
12648,0.6035201
12648,0.6141629
12648,0.38853496
12648,0.3934471
12648,0.51382047
12648,0.3554199
12648,0.45898882
12648,0.40796888
12649,0.50945723
12649,0.5168415
12649,0.4706329
12650,0.23329218
12650,0.19669077
12651,0.6922862
12651,0.5943994
12651,0.4102278
12651,0.73489493
12651,0.72711337
12652,0.17169866
12652,0.20874907
12654,0.31831133
12654,0.3892535
12654,0.27483183
12654,0.40439764
12654,0.525785
12654,0.5563539
12654,0.3389503
12654,0.24557187
12654,0.42693645
12654,0.31647685
12654,0.55340564
12654,0.3228366
12654,0.3776024
12654,0.2870505
12654,0.29471955
12654,0.34811014
12654,0.36533535
12654,0.33202046
12654,0.4472453
12654,0.33290222
12654,0.45616043
12654,0.4684515
12654,0.41502014
12654,0.56069887
12654,0.59842753
12654,0.55660206
12654,0.5202921
12654,0.4235829
12654,0.48248613
12654,0.5933484
12654,0.4156753
12654,0.2702157
12654,0.3937583
12654,0.44912118
12654,0.4899415
12654,0.20175266
12654,0.43383458
12654,0.21799804
12654,0.30549994
12654,0.42934778
12654,0.2402548
12654,0.24480467
12654,0.24571072
12654,0.5030252
12654,0.21745336
12654,0.51677084
12654,0.33119047
12654,0.27757564
12654,0.26065764
12654,0.4479268
12654,0.52072424
12654,0.3657301
12654,0.24271654
12654,0.5417338
12654,0.3335997
12654,0.40559334
12654,0.26190066
12654,0.40542233
12654,0.46633035
12654,0.47871837
12654,0.49092376
12654,0.4817046
12655,0.23882528
12655,0.3541661
12655,0.16375363
12655,0.20864901
12655,0.32832214
12655,0.24570982
12655,0.195905
12655,0.45858002
12655,0.42568362
12655,0.24978073
12655,0.36581674
12655,0.43579918
12655,0.39747342
12656,0.1623638
12656,0.43936285
12656,0.44658092
12656,0.62321365
12656,0.5030758
12656,0.4073288
12656,0.49416202
12656,0.49421722
12656,0.26503396
12656,0.57604283
12656,0.5572555
12656,0.36863914
12656,0.21194708
12656,0.39711156
12656,0.24400006
12656,0.38961586
12656,0.4667823
12656,0.46623006
12656,0.3502964
12656,0.3641676
12656,0.33955854
12656,0.31327134
12657,0.49283984
12657,0.5612925
12657,0.4876747
12657,0.5213309
12657,0.5416202
12657,0.57384473
12657,0.42136717
12657,0.17834651
12657,0.42184606
12658,0.54090816
12658,0.3397205
12658,0.6016898
12658,0.58043414
12658,0.3626744
12659,0.21675654
12659,0.19918433
12659,0.21594551
12659,0.42179668
12659,0.35942706
12659,0.16351955
12659,0.26068357
12659,0.22710069
12660,0.33672756
12660,0.32947692
12660,0.50256896
12660,0.47188705
12660,0.49026403
12660,0.45395485
12660,0.50445896
12660,0.4507191
12660,0.4479174
12660,0.25429562
12660,0.3090135
12660,0.53242844
12660,0.4488625
12660,0.37260988
12660,0.30821043
12660,0.4213991
12660,0.3731633
12660,0.3820429
12660,0.3045131
12660,0.5623996
12660,0.46529242
12660,0.36456797
12660,0.33839747
12660,0.27873632
12660,0.39605957
12660,0.38391957
12660,0.23606448
12660,0.3118926
12660,0.5414538
12660,0.49885643
12660,0.41722262
12660,0.49164188
12661,0.48900017
12661,0.3534167
12661,0.3749975
12662,0.6733879
12662,0.37779024
12662,0.16097367
12662,0.316409
12662,0.30673495
12662,0.40573546
12663,0.25614637
12663,0.4513417
12663,0.5344943
12664,0.30953813
12664,0.14322215
12665,0.39156124
12665,0.37786067
12665,0.32414126
12665,0.48739874
12665,0.17711616
12665,0.15398254
12665,0.37916833
12665,0.29090294
12665,0.3184052
12665,0.23022452
12665,0.36356965
12665,0.24829121
12665,0.19939174
12665,0.3085153
12665,0.26232052
12665,0.18803017
12665,0.4013467
12665,0.2967212
12665,0.4767364
12666,0.38334787
12666,0.44576144
12666,0.4598474
12666,0.2758085
12666,0.26170224
12666,0.26832637
12666,0.19830163
12666,0.23544696
12666,0.26712576
12666,0.13597105
12666,0.28360474
12667,0.6011613
12667,0.5945737
12667,0.50705004
12667,0.58043766
12667,0.6063315
12667,0.4693519
12667,0.33926204
12667,0.39590874
12667,0.5551963
12667,0.38068104
12667,0.45855585
12667,0.5815218
12667,0.39333558
12667,0.47915977
12667,0.35693
12667,0.45752594
12667,0.27994335
12667,0.5219499
12667,0.5692203
12667,0.55734247
12667,0.5899278
12667,0.58926773
12667,0.38260564
12667,0.51429075
12667,0.42530873
12667,0.36479142
12667,0.6687011
12667,0.3306639
12667,0.51891404
12667,0.53664184
12667,0.31255648
12667,0.63844025
12667,0.58358335
12668,0.6142771
12668,0.54284745
12668,0.5714408
12668,0.6198735
12669,0.46298972
12669,0.46254393
12669,0.5107354
12669,0.64827263
12669,0.4537705
12670,0.3580598
12670,0.27669775
12670,0.29784095
12670,0.41471058
12670,0.26482204
12670,0.35298866
12671,0.46573484
12671,0.27331638
12671,0.36184472
12671,0.38056433
12671,0.69105643
12671,0.44176888
12672,0.17839095
12672,0.56802815
12672,0.3603604
12672,0.5987757
12673,0.46148416
12673,0.44722614
12673,0.45648104
12673,0.43569607
12674,0.6726936
12674,0.6015939
12674,0.4084296
12674,0.45682088
12674,0.34585768
12675,0.55086476
12675,0.42741284
12675,0.43013155
12675,0.55364215
12675,0.59202796
12675,0.59528613
12675,0.4513999
12675,0.6437204
12676,0.5499124
12676,0.5006727
12676,0.5179625
12676,0.48654783
12676,0.43325102
12676,0.23500192
12676,0.33255717
12676,0.4221665
12676,0.3242068
12676,0.48131776
12676,0.28880125
12676,0.40373668
12676,0.43619776
12676,0.35695276
12676,0.44295317
12676,0.543144
12676,0.24262033
12676,0.43590188
12676,0.42638248
12676,0.2883553
12676,0.2801518
12677,0.37414736
12677,0.469703
12677,0.6054449
12677,0.60148257
12678,0.4770027
12678,0.6957846
12678,0.7149026
12678,0.67005694
12678,0.71189624
12678,0.7505586
12678,0.6369873
12678,0.45090806
12678,0.5360721
12678,0.7285314
12678,0.07998963
12679,0.14469507
12679,0.40307444
12679,0.49120474
12680,0.31653872
12680,0.44669363
12680,0.42453003
12680,0.44143337
12680,0.49093556
12681,0.44169798
12681,0.50850415
12681,0.5417243
12681,0.3611478
12681,0.47847196
12682,0.41249487
12682,0.46278706
12682,0.3020147
12682,0.21437003
12682,0.3757972
12682,0.5164162
12682,0.39592946
12682,0.48666722
12682,0.53601426
12682,0.38352597
12682,0.21465215
12682,0.5321572
12682,0.4746364
12682,0.52270395
12682,0.48178235
12682,0.42934227
12682,0.42088524
12682,0.18948625
12682,0.24024181
12682,0.36870188
12682,0.5805671
12682,0.49499366
12682,0.48165447
12682,0.28815442
12682,0.26278487
12682,0.3167485
12682,0.33484945
12682,0.37300035
12682,0.27205107
12682,0.35605842
12682,0.4879692
12682,0.31466648
12682,0.32594007
12682,0.34379765
12682,0.3594692
12682,0.50646544
12682,0.6076898
12682,0.60964626
12682,0.63473797
12682,0.5163794
12682,0.4978134
12682,0.50072396
12682,0.45843688
12682,0.4021558
12682,0.2565894
12682,0.42587957
12682,0.57925504
12682,0.40510872
12682,0.4715223
12682,0.55270547
12682,0.4253562
12682,0.26921678
12682,0.47286645
12682,0.15938419
12682,0.48422617
12682,0.47869155
12683,0.5207441
12683,0.18433647
12683,0.4682403
12683,0.44958833
12683,0.44677615
12683,0.48490253
12683,0.40181708
12683,0.3053914
12683,0.11722812
12684,0.5307006
12684,0.5156445
12684,0.25194693
12684,0.35006696
12684,0.2820656
12684,0.5481491
12684,0.4402649
12684,0.36029953
12684,0.4094317
12684,0.5390215
12684,0.4965896
12684,0.36635906
12684,0.45911226
12684,0.48689026
12684,0.39869887
12684,0.5399814
12684,0.4870549
12684,0.3299456
12684,0.32543176
12684,0.4043257
12684,0.63167715
12684,0.5788688
12684,0.54041886
12684,0.41859615
12684,0.23440526
12684,0.49860606
12684,0.478659
12684,0.2770594
12684,0.5205232
12684,0.39067805
12684,0.41444954
12684,0.3426002
12684,0.17330351
12684,0.41813564
12684,0.5025997
12684,0.45126662
12684,0.52915424
12684,0.57238
12684,0.5636523
12684,0.3010568
12684,0.35223484
12684,0.32365403
12684,0.23380637
12684,0.44039398
12684,0.17656042
12684,0.20862077
12685,0.3766949
12685,0.27885783
12685,0.4559053
12685,0.55771405
12685,0.28483263
12686,0.5550488
12686,0.47209495
12686,0.5910976
12686,0.6619526
12686,0.62193394
12686,0.3231458
12686,0.5065788
12686,0.46499205
12686,0.72967035
12687,0.6173199
12687,0.55467343
12688,0.48774517
12688,0.1911315
12688,0.4279764
12688,0.4295075
12688,0.30630913
12688,0.44638506
12688,0.19261523
12688,0.5790034
12688,0.52262396
12688,0.55227315
12688,0.50733525
12688,0.24557646
12688,0.5042904
12688,0.41413572
12688,0.38530716
12688,0.42840225
12688,0.60417557
12688,0.36718702
12688,0.27950683
12688,0.35920113
12688,0.23520294
12688,0.562867
12688,0.25814128
12688,0.2744007
12688,0.3550711
12688,0.5730522
12688,0.5773739
12688,0.52944773
12688,0.4442608
12688,0.503351
12688,0.5139402
12688,0.44109905
12688,0.373991
12688,0.39501002
12688,0.4955508
12688,0.30491048
12688,0.30159104
12688,0.41995123
